"","lpep_pickup_datetime","lpep_dropoff_datetime","PULocationID","DOLocationID","passenger_count","trip_distance","fare_amount","extra","tip_amount","total_amount","payment_type"
"53595","2017-01-02 15:17:10","2017-01-02 15:24:16",82,196,1,1.3,7,0,0,7.8,2
"1045544","2017-01-31 09:00:24","2017-01-31 09:40:22",41,186,1,6.7,28.5,0,5.86,35.16,1
"737394","2017-01-22 14:39:26","2017-01-22 14:45:29",65,49,1,1.19,6.5,0,1,8.3,1
"738067","2017-01-22 15:31:48","2017-01-22 16:02:54",7,252,1,8.7,30.5,0,0,31.3,1
"713927","2017-01-21 21:44:22","2017-01-21 21:54:09",66,25,1,2.1,9,0.5,2.05,12.35,1
"478811","2017-01-14 23:51:35","2017-01-14 23:54:34",243,244,1,0.49,4,0.5,0,5.3,2
"826696","2017-01-25 09:53:18","2017-01-25 10:00:36",75,141,1,1.8,8,0,1.75,10.55,1
"11572","2017-01-01 02:43:27","2017-01-01 03:02:09",61,145,2,5.5,19,0.5,4.05,24.35,1
"234661","2017-01-08 00:52:18","2017-01-08 01:00:08",146,112,2,1.95,8.5,0.5,0,9.8,2
"266593","2017-01-08 23:10:00","2017-01-08 23:21:41",255,148,1,2.8,11.5,0.5,2,14.8,1
"740281","2017-01-22 16:21:25","2017-01-22 16:28:03",31,31,1,0,5.5,0,0,6.3,1
"418372","2017-01-13 17:58:10","2017-01-13 18:07:08",255,112,2,0.82,7.5,1,1.86,11.16,1
"536230","2017-01-16 20:14:38","2017-01-16 20:21:45",7,260,1,1.2,7,0.5,0,8.3,2
"656686","2017-01-20 15:18:16","2017-01-20 15:49:15",95,218,1,6.69,25,0,3.87,34.62,1
"835560","2017-01-25 15:37:18","2017-01-25 15:41:02",25,33,1,0.4,4.5,0,1.3,6.6,1
"520222","2017-01-16 06:56:30","2017-01-16 07:08:33",66,234,1,3.6,12.5,0,2.65,15.95,1
"346498","2017-01-11 16:42:07","2017-01-11 16:57:40",33,190,1,2.84,13,1,2.96,17.76,1
"47367","2017-01-02 11:33:36","2017-01-02 11:36:20",41,74,1,0.43,4,0,0,4.8,1
"332986","2017-01-11 06:25:18","2017-01-11 06:52:34",33,48,1,6.9,23.5,0,4.8,28.8,1
"487360","2017-01-15 04:13:26","2017-01-15 04:23:57",256,17,1,2.19,9.5,0.5,0,10.8,2
"674115","2017-01-20 22:32:15","2017-01-20 22:43:51",152,42,1,2,9.5,0.5,0,10.8,1
"875895","2017-01-26 18:33:20","2017-01-26 18:47:44",181,133,1,2.69,12.5,1,0,14.3,2
"365347","2017-01-12 07:20:30","2017-01-12 07:26:30",74,166,1,0.85,6,0,1.36,8.16,1
"179069","2017-01-06 15:24:13","2017-01-06 15:50:52",130,157,1,9.27,29.5,0,0,30.3,2
"1065981","2017-01-31 20:14:13","2017-01-31 20:25:18",166,236,1,2.6,10.5,0.5,2.95,14.75,1
"975425","2017-01-29 00:21:51","2017-01-29 01:15:41",225,88,1,7,54,0.5,0,54.8,1
"769383","2017-01-23 15:38:00","2017-01-23 15:41:58",255,255,3,0.7,5,0,1.45,7.25,1
"298341","2017-01-09 22:06:00","2017-01-09 22:33:33",17,148,1,5.1,21,0.5,0,22.3,2
"435843","2017-01-13 23:44:35","2017-01-14 00:07:57",7,75,1,5.78,21.5,0.5,4.56,27.36,1
"382430","2017-01-12 17:06:18","2017-01-12 17:29:20",42,127,1,4.64,19,1,1,21.8,1
"784243","2017-01-23 21:09:42","2017-01-23 21:15:55",223,223,1,1.8,7.5,0.5,2.2,11,1
"958641","2017-01-28 18:52:16","2017-01-28 19:19:50",75,79,1,6.68,23.5,0,3,27.3,1
"50155","2017-01-02 13:47:33","2017-01-02 14:08:55",43,68,1,5.07,18,0,3.76,22.56,1
"773928","2017-01-23 17:46:10","2017-01-23 17:49:06",236,236,2,0.54,4,1,0,5.8,2
"191367","2017-01-06 20:09:26","2017-01-06 20:17:09",97,148,1,2.22,9,0.5,2.06,12.36,1
"992303","2017-01-29 14:19:05","2017-01-29 14:28:44",181,97,1,1.48,8.5,0,2.32,11.62,1
"657704","2017-01-20 15:07:14","2017-01-20 15:25:52",166,48,1,4.9,18,0,3.75,22.55,1
"254359","2017-01-08 17:09:02","2017-01-08 17:21:00",181,106,1,1.45,9,0,0,9.8,2
"674994","2017-01-20 22:29:19","2017-01-20 22:51:54",49,68,4,5.3,19.5,0.5,4.16,24.96,1
"677964","2017-01-20 23:39:05","2017-01-21 00:05:04",255,83,2,5.08,21.5,0.5,0,22.8,2
"857229","2017-01-26 08:06:46","2017-01-26 08:39:01",95,170,1,7.98,28,0,8.58,42.92,1
"657571","2017-01-20 15:25:50","2017-01-20 15:54:11",49,72,1,4.2,19.5,0,0,20.3,1
"978808","2017-01-29 02:58:51","2017-01-29 03:21:24",36,133,2,9.62,28.5,0.5,5.96,35.76,1
"642541","2017-01-20 03:00:42","2017-01-20 03:19:10",255,107,1,4.5,16.5,0.5,1.8,19.6,1
"417196","2017-01-13 17:53:40","2017-01-13 18:11:16",7,260,1,1.33,11.5,1,0,13.3,2
"777873","2017-01-23 19:14:42","2017-01-23 19:24:20",243,244,6,1.46,8,1,2.45,12.25,1
"885375","2017-01-26 22:31:22","2017-01-26 22:43:37",49,97,1,2,10,0.5,0,11.3,1
"891444","2017-01-27 06:35:49","2017-01-27 06:53:23",166,162,1,4.6,16.5,0,0,17.3,2
"605126","2017-01-18 23:17:33","2017-01-18 23:41:31",179,37,1,8.1,27,0.5,0,28.3,2
"308699","2017-01-10 11:31:21","2017-01-10 11:46:55",75,236,1,1.24,10.5,0,2.26,13.56,1
"469324","2017-01-14 19:22:50","2017-01-14 19:29:14",82,129,1,0.77,5.5,0,1.26,7.56,1
"277386","2017-01-09 11:13:43","2017-01-09 11:25:42",75,239,1,2.09,10,0,0,10.8,2
"732733","2017-01-22 11:17:36","2017-01-22 11:31:16",72,76,1,2.96,12,0,0,12.8,1
"795417","2017-01-24 11:47:19","2017-01-24 11:49:47",193,146,1,0.37,4,0,0,4.8,2
"290753","2017-01-09 18:51:55","2017-01-09 18:57:11",95,95,1,0.96,5.5,1,0,7.3,2
"819957","2017-01-25 00:50:01","2017-01-25 00:54:24",255,112,1,0.95,5.5,0.5,1.36,8.16,1
"327655","2017-01-10 21:07:51","2017-01-10 21:25:53",41,230,1,3.8,15,0.5,4,20.3,1
"190271","2017-01-06 19:46:00","2017-01-06 20:04:43",130,203,1,4.71,17.5,1,3.86,23.16,1
"973042","2017-01-29 00:04:28","2017-01-29 00:36:12",256,76,1,6.84,26,0.5,0,27.3,2
"983455","2017-01-29 05:58:30","2017-01-29 06:15:33",255,107,1,4.77,17,0.5,2,20.3,1
"283845","2017-01-09 15:35:07","2017-01-09 15:39:55",7,7,1,0.72,5.5,0,1.58,7.88,1
"167577","2017-01-06 07:32:18","2017-01-06 07:54:07",66,162,1,6.4,21,0,0,21.8,2
"348278","2017-01-11 17:55:49","2017-01-11 18:03:34",7,223,1,0.76,6.5,1,0,8.3,2
"467229","2017-01-14 18:30:13","2017-01-14 18:39:14",226,129,1,1.7,8.5,0,0,9.3,2
"777376","2017-01-23 18:25:01","2017-01-23 18:29:36",42,41,1,0.8,5,1,0,6.8,2
"361223","2017-01-11 23:02:50","2017-01-11 23:10:11",17,61,1,1.52,7,0.5,0,8.3,2
"328559","2017-01-10 22:14:06","2017-01-10 22:20:29",42,69,1,1.39,7,0.5,0,8.3,1
"810832","2017-01-24 19:11:33","2017-01-24 19:17:09",112,255,1,0.89,5.5,1,0,7.3,2
"504658","2017-01-15 18:12:03","2017-01-15 18:19:21",255,112,1,1.21,6.5,0,0,7.3,2
"25370","2017-01-01 12:43:13","2017-01-01 12:47:51",129,129,1,0.66,5,0,0,5.8,2
"535679","2017-01-16 19:27:59","2017-01-16 19:32:00",146,193,1,0.77,5,0,0,5.8,2
"418368","2017-01-13 17:42:31","2017-01-13 17:48:25",130,28,1,1.74,7.5,1,2.79,12.09,1
"815184","2017-01-24 20:27:40","2017-01-24 20:29:29",74,74,1,0.3,3.5,0.5,0,4.8,2
"271507","2017-01-09 08:09:26","2017-01-09 08:22:40",179,129,1,2.89,12,0,0,12.8,2
"792776","2017-01-24 09:23:14","2017-01-24 09:26:02",7,179,1,0.4,4,0,1,5.8,1
"428368","2017-01-13 20:37:19","2017-01-13 20:53:05",130,131,5,3.2,13.5,0.5,0,14.8,2
"318948","2017-01-10 17:12:03","2017-01-10 17:30:54",75,162,1,2.23,13.5,1,1.8,17.1,1
"985631","2017-01-29 09:42:24","2017-01-29 09:47:46",42,74,5,0.96,6,0,0,6.8,2
"134260","2017-01-05 08:50:33","2017-01-05 09:16:08",43,163,2,3.17,17,0,0,17.8,2
"394318","2017-01-12 23:25:09","2017-01-12 23:29:42",255,112,1,1.05,5.5,0.5,0,6.8,2
"1044709","2017-01-31 09:12:30","2017-02-01 08:43:56",112,223,1,6.42,20.5,0,3.2,24.5,1
"552020","2017-01-17 12:16:31","2017-01-17 12:20:32",41,42,1,0.73,5,0,0,5.8,2
"1007715","2017-01-29 23:28:06","2017-01-29 23:33:29",74,74,1,1.26,6.5,0.5,0,7.8,2
"601914","2017-01-18 21:13:20","2017-01-18 21:19:28",166,151,1,0.65,6,0.5,1.46,8.76,1
"414525","2017-01-13 16:29:23","2017-01-13 16:44:52",42,236,1,2.76,12.5,1,2.86,17.16,1
"354965","2017-01-11 20:34:25","2017-01-11 20:42:35",129,138,1,3.21,15,0,0,15,2
"655860","2017-01-20 15:58:48","2017-01-20 16:36:20",66,188,2,4.66,23.5,1,0,25.3,1
"783011","2017-01-23 21:23:10","2017-01-23 21:32:24",43,262,5,1.57,8.5,0.5,1,10.8,1
"501052","2017-01-15 16:03:02","2017-01-15 16:14:45",196,82,1,1.18,9,0,0,9.8,2
"160665","2017-01-05 22:19:32","2017-01-05 22:27:19",80,37,2,1.45,7.5,0.5,1.76,10.56,1
"572197","2017-01-17 22:08:48","2017-01-17 22:22:43",255,17,3,2.71,11.5,0.5,2.56,15.36,1
"967299","2017-01-28 21:32:21","2017-01-28 21:36:24",260,260,1,0.5,4.5,0.5,1.7,7.5,1
"232611","2017-01-07 23:35:49","2017-01-07 23:38:16",256,255,1,0.58,4,0.5,1.32,6.62,1
"857808","2017-01-26 08:13:27","2017-01-26 09:08:24",41,132,1,18,54.5,0,9.13,69.97,1
"90376","2017-01-03 19:30:03","2017-01-03 19:42:03",75,116,1,3.01,11.5,1,0,13.3,2
"631994","2017-01-19 20:08:30","2017-01-19 20:25:43",166,237,1,3.72,14.5,0.5,3.16,18.96,1
"758749","2017-01-23 08:03:41","2017-01-23 08:15:59",75,229,1,2.9,11.5,0,0,12.3,2
"793052","2017-01-24 09:31:24","2017-01-24 09:56:30",75,243,1,8.26,27.5,0,3,31.3,1
"526419","2017-01-16 13:56:01","2017-01-16 14:05:29",36,198,2,1.96,8.5,0,0,9.3,2
"1051729","2017-01-31 13:55:46","2017-01-31 14:01:27",74,74,1,0.8,5.5,0,0,6.3,1
"913036","2017-01-27 18:05:10","2017-01-27 18:18:23",49,190,1,2.04,10,1,0,11.8,2
"170656","2017-01-06 09:22:01","2017-01-06 10:05:26",95,141,3,9.37,34.5,0,0,35.3,2
"187382","2017-01-06 18:59:21","2017-01-06 19:11:58",129,82,1,2.08,10,1,0,11.8,2
"854962","2017-01-26 06:47:52","2017-01-26 07:28:07",75,132,1,18,52,0,5,63.34,1
"950925","2017-01-28 15:10:55","2017-01-28 15:28:45",116,247,1,2.16,13,0,0,13.8,2
"313640","2017-01-10 14:27:43","2017-01-10 14:50:21",42,20,1,9.5,28.5,0,5.85,35.15,1
"1002859","2017-01-29 20:21:43","2017-01-29 20:29:02",43,141,1,1.63,8,0.5,1.86,11.16,1
"583049","2017-01-18 11:39:00","2017-01-18 11:43:47",74,74,1,0.98,5.5,0,1,7.3,1
"743949","2017-01-22 18:38:57","2017-01-22 18:58:14",256,61,1,3.22,14.5,0,3,18.3,1
"893234","2017-01-27 08:44:03","2017-01-27 08:47:59",145,145,1,0.83,4.5,0,0,5.3,2
"362314","2017-01-12 00:08:41","2017-01-12 00:11:20",75,168,1,1.07,5,0.5,0,6.3,2
"1069756","2017-01-31 23:24:33","2017-01-31 23:39:43",106,227,1,3.35,14,0.5,0,15.3,2
"499602","2017-01-15 15:33:10","2017-01-15 15:45:48",97,181,1,2.06,10.5,0,1.5,12.8,1
"788079","2017-01-24 04:10:04","2017-01-24 04:18:20",82,56,1,1.8,8,0.5,1,10.3,1
"225359","2017-01-07 18:36:18","2017-01-07 18:49:57",18,235,2,1.82,10.5,0,0,11.3,2
"821050","2017-01-25 02:10:34","2017-01-25 02:11:55",256,256,1,0.3,3,0.5,0.85,5.15,1
"628735","2017-01-19 18:35:46","2017-01-19 18:39:17",41,74,1,0.5,4.5,1,1.25,7.55,1
"622583","2017-01-19 16:44:45","2017-01-19 17:18:11",75,230,1,3.09,21,1,4.56,27.36,1
"106370","2017-01-04 12:29:46","2017-01-04 12:34:36",7,179,1,0.65,5,0,0,5.8,2
"724509","2017-01-22 02:10:23","2017-01-22 02:17:16",41,116,1,1.63,7.5,0.5,1,9.8,1
"256044","2017-01-08 17:29:44","2017-01-08 17:41:17",49,225,1,2,9.5,0,0,10.3,3
"554998","2017-01-17 14:20:46","2017-01-17 14:24:54",75,238,1,0.76,5,0,1.45,7.25,1
"646309","2017-01-20 08:17:06","2017-01-20 08:30:29",82,226,1,2.68,11.5,0,2,14.3,1
"926148","2017-01-27 22:00:41","2017-01-27 22:09:57",97,33,1,1,7.5,0.5,3,11.8,1
"873145","2017-01-26 17:31:31","2017-01-26 17:48:00",25,52,1,1.65,11.5,1,3.99,17.29,1
"817029","2017-01-24 21:24:10","2017-01-24 21:48:24",25,63,1,5.5,20.5,0.5,0,21.8,2
"393293","2017-01-12 22:29:55","2017-01-12 22:36:36",75,236,1,1.43,7,0.5,1.66,9.96,1
"19291","2017-01-01 05:04:15","2017-01-01 05:06:33",179,7,1,0.36,3.5,0.5,0,4.8,2
"843318","2017-01-25 19:03:24","2017-01-25 19:09:17",82,160,1,1.02,6,1,0,7.8,2
"1045912","2017-01-31 09:56:41","2017-01-31 10:41:10",42,170,1,6,29.5,0,6.05,36.35,1
"943764","2017-01-28 11:43:50","2017-01-28 11:55:33",17,112,5,3.03,12,0,0,12.8,2
"351780","2017-01-11 18:03:13","2017-01-11 18:17:56",75,141,1,1.69,10.5,1,2.46,14.76,1
"519075","2017-01-16 03:14:38","2017-01-16 03:26:52",255,37,1,2.7,11,0.5,2.45,14.75,1
"828476","2017-01-25 11:50:25","2017-01-25 12:02:32",166,239,1,2.16,10.5,0,1.7,13,1
"667312","2017-01-20 19:35:09","2017-01-20 19:43:33",181,189,1,1.72,8.5,1,2.58,12.88,1
"955488","2017-01-28 17:57:14","2017-01-28 18:00:42",244,116,1,0.81,5,0,0,5.8,2
"554406","2017-01-17 14:00:55","2017-01-17 14:05:14",75,75,3,0.86,5,0,0,5.8,2
"23028","2017-01-01 09:45:40","2017-01-01 09:54:25",25,228,1,2.36,10,0,0,10.8,2
"476291","2017-01-14 22:26:42","2017-01-14 22:29:38",181,181,1,0.41,4,0.5,0,5.3,2
"371226","2017-01-12 10:43:29","2017-01-12 11:05:44",82,80,1,4.3,17.5,0,0,18.3,2
"388577","2017-01-12 20:21:25","2017-01-12 20:31:20",166,74,1,1.8,9,0.5,2.06,12.36,1
"379944","2017-01-12 16:46:33","2017-01-12 17:00:49",166,142,1,2.7,12,1,2.76,16.56,1
"606696","2017-01-19 02:13:02","2017-01-19 02:18:52",95,135,1,1.44,7,0.5,0,8.3,2
"244939","2017-01-08 12:21:00","2017-01-08 12:34:03",97,66,1,1.89,10.5,0,2.26,13.56,1
"199757","2017-01-06 23:24:28","2017-01-06 23:29:29",33,97,1,1.32,6,0.5,0,7.3,2
"222662","2017-01-07 16:43:30","2017-01-07 16:50:57",75,236,1,0.97,6.5,0,1.46,8.76,1
"98572","2017-01-04 06:40:56","2017-01-04 07:05:29",166,261,1,9.16,28.5,0,0,29.3,2
"813427","2017-01-24 20:33:33","2017-01-24 20:37:42",75,75,3,0.96,5,0.5,0,6.3,2
"1029191","2017-01-30 18:05:07","2017-01-30 18:10:14",181,62,1,1.23,6,1,0,7.8,2
"974880","2017-01-29 00:48:05","2017-01-29 00:54:14",255,80,5,0.93,6.5,0.5,1.56,9.36,1
"822191","2017-01-25 07:36:13","2017-01-25 08:00:02",52,162,1,7.59,24,0,0,24.8,2
"78997","2017-01-03 13:05:55","2017-01-03 13:11:20",255,256,1,0.8,5.5,0,1.25,7.55,1
"390828","2017-01-12 21:57:17","2017-01-12 22:01:43",255,112,1,1.03,5.5,0.5,1.36,8.16,1
"366685","2017-01-12 08:16:31","2017-01-12 08:35:40",254,18,1,3.88,15.5,0,2,18.3,1
"296846","2017-01-09 21:44:26","2017-01-09 21:50:15",173,82,1,0.7,5.5,0.5,0,6.8,2
"354540","2017-01-11 19:20:31","2017-01-11 19:26:06",74,75,1,0.9,6,1,0,7.8,2
"697531","2017-01-21 14:13:10","2017-01-21 14:26:33",25,181,6,2.27,11.5,0,2.46,14.76,1
"422970","2017-01-13 19:04:14","2017-01-13 19:06:48",112,112,1,0.36,4,1,0,5.8,2
"636114","2017-01-19 22:32:58","2017-01-19 22:41:13",260,157,5,1.66,7.5,0.5,0,8.8,2
"181421","2017-01-06 16:16:24","2017-01-06 16:54:33",181,17,1,4.44,24.5,1,0,26.3,2
"584527","2017-01-18 12:17:54","2017-01-18 12:23:54",40,52,1,0.86,5.5,0,2,8.3,1
"1020473","2017-01-30 13:06:45","2017-01-30 13:17:38",260,82,1,2.24,10,0,0,10.8,2
"560729","2017-01-17 17:39:34","2017-01-17 17:50:10",97,97,5,1.25,8.5,1,0,10.3,2
"121708","2017-01-04 20:06:33","2017-01-04 20:16:05",130,215,1,1.91,9,0.5,0,10.3,1
"618040","2017-01-19 13:58:01","2017-01-19 14:24:31",33,80,2,4.49,20.5,0,0,21.3,2
"395626","2017-01-13 00:57:20","2017-01-13 01:01:59",80,37,1,0.91,5.5,0.5,1.36,8.16,1
"667209","2017-01-20 19:06:59","2017-01-20 19:28:33",129,56,5,2.32,14.5,1,0,16.3,2
"227006","2017-01-07 19:51:34","2017-01-07 20:05:49",223,7,1,2.42,10,0,0,10.8,2
"857420","2017-01-26 08:51:51","2017-01-26 09:11:45",174,69,1,4.63,17.5,0,0,18.3,2
"796645","2017-01-24 11:38:58","2017-01-24 11:45:37",166,152,1,0.7,6,0,0,6.8,2
"954639","2017-01-28 16:02:20","2017-01-28 16:13:12",33,25,1,1.6,9,0,1.95,11.75,1
"409283","2017-01-13 13:37:22","2017-01-13 13:42:25",74,74,1,0.79,5,0,0,5.8,2
"416476","2017-01-13 16:00:55","2017-01-13 16:47:29",244,254,1,8.8,34,1,2,37.8,1
"762167","2017-01-23 11:50:59","2017-01-23 12:12:13",92,226,1,8.17,25.5,0,5.26,31.56,1
"461398","2017-01-14 16:10:16","2017-01-14 16:50:49",65,239,2,9.08,32,0,10,42.8,1
"591010","2017-01-18 16:42:40","2017-01-18 16:56:39",134,129,1,5.77,18.5,1,0,20.3,2
"955465","2017-01-28 17:06:09","2017-01-28 17:15:15",74,41,1,1.67,8.5,0,1.86,11.16,1
"899478","2017-01-27 11:56:08","2017-01-27 11:56:16",145,145,1,4.9,2.5,0,0,3.3,3
"117599","2017-01-04 18:41:32","2017-01-04 18:52:12",61,62,1,1.41,8.5,0,0,9.3,2
"1062477","2017-01-31 19:44:42","2017-01-31 19:53:36",75,262,1,2,8.5,1,0,10.3,2
"748787","2017-01-22 20:22:22","2017-01-22 20:31:11",92,73,1,1.3,7.5,0.5,2.6,11.4,1
"97916","2017-01-04 03:53:09","2017-01-04 03:56:21",129,129,1,0.4,4,0.5,0,5.3,2
"349709","2017-01-11 17:43:18","2017-01-11 17:46:04",41,152,1,0.4,4,1,0,5.8,2
"906934","2017-01-27 16:18:31","2017-01-27 16:39:51",74,142,1,3.37,16,1,4.45,22.25,1
"1022367","2017-01-30 14:24:10","2017-01-30 15:06:28",42,229,1,6.12,27.5,0,7.08,35.38,1
"1027809","2017-01-30 17:04:43","2017-01-30 17:15:45",41,168,1,1.6,9,1,0,10.8,2
"571413","2017-01-17 22:00:19","2017-01-17 22:02:18",244,244,1,0.3,3.5,0.5,0,4.8,2
"1031773","2017-01-30 19:50:47","2017-01-30 19:54:51",75,75,1,0.58,4.5,1,1.58,7.88,1
"386985","2017-01-12 19:18:13","2017-01-12 19:25:15",17,17,1,1.15,7,1,0,8.8,2
"552392","2017-01-17 12:07:46","2017-01-17 12:12:24",41,74,1,0.6,5,0,1,6.8,1
"27705","2017-01-01 14:58:58","2017-01-01 15:04:16",195,40,1,1.2,6.5,0,1.46,8.76,1
"860603","2017-01-26 10:07:38","2017-01-26 10:46:42",112,141,1,4.2,24.5,0,5.06,32.31,1
"181846","2017-01-06 16:18:27","2017-01-06 17:15:42",43,265,1,31.21,148,1,0,162.3,2
"370316","2017-01-12 10:59:11","2017-01-12 11:02:45",41,152,1,0.56,4.5,0,0,5.3,2
"62004","2017-01-02 20:43:35","2017-01-02 20:50:07",40,181,1,1.3,6.5,0.5,0,7.8,2
"159776","2017-01-05 21:58:32","2017-01-05 22:14:34",74,116,1,3.1,13.5,0.5,0,14.8,2
"836599","2017-01-25 16:32:21","2017-01-25 16:43:15",66,33,5,1.79,9,1,2.16,12.96,1
"462504","2017-01-14 17:37:11","2017-01-14 17:44:01",82,260,1,1.2,6.5,0,0,7.3,2
"201443","2017-01-06 23:15:15","2017-01-06 23:22:41",255,256,1,1.1,7,0.5,0,8.3,2
"540594","2017-01-16 23:05:29","2017-01-16 23:10:54",116,42,1,1,5.5,0.5,0,6.8,3
"775938","2017-01-23 18:18:59","2017-01-23 18:26:19",129,129,1,0.71,6,1,1.56,9.36,1
"593708","2017-01-18 18:12:52","2017-01-18 18:20:41",95,28,1,1.81,8,1,0,9.8,2
"377612","2017-01-12 15:07:43","2017-01-12 15:13:03",25,52,1,0.76,5.5,0,1.26,7.56,1
"669456","2017-01-20 20:59:18","2017-01-20 21:06:54",7,223,1,1.77,8,0.5,0,9.3,2
"1068921","2017-01-31 22:56:02","2017-01-31 23:01:25",49,17,1,1.6,7,0.5,1.65,9.95,1
"745144","2017-01-22 18:05:25","2017-01-22 18:09:19",223,223,1,0.85,5,0,0,5.8,2
"277556","2017-01-09 11:17:00","2017-01-09 11:27:29",33,261,1,2.29,10,0,0,10.8,2
"790637","2017-01-24 08:37:56","2017-01-24 08:40:02",41,74,1,0.43,3.5,0,0,4.3,1
"452287","2017-01-14 12:59:38","2017-01-14 13:12:34",7,145,1,2.61,11.5,0,1.7,14,1
"349907","2017-01-11 17:15:05","2017-01-11 17:18:49",129,82,1,0.8,5,1,0,6.8,2
"61744","2017-01-02 20:48:47","2017-01-02 20:59:28",25,228,1,2.21,10,0.5,0,11.3,2
"515367","2017-01-15 23:37:21","2017-01-15 23:47:38",196,260,1,2.6,10.5,0.5,0,11.8,2
"186858","2017-01-06 18:40:00","2017-01-06 18:56:35",74,142,1,3.57,14.5,1,2.5,18.8,1
"913831","2017-01-27 18:44:48","2017-01-27 18:56:50",37,61,1,2.06,10,1,0,11.8,2
"512479","2017-01-15 22:22:32","2017-01-15 22:40:38",243,246,1,8.33,25.5,0.5,5.36,32.16,1
"198139","2017-01-06 22:44:20","2017-01-06 22:58:10",112,198,1,3.18,12.5,0.5,2.76,16.56,1
"159510","2017-01-05 21:57:09","2017-01-05 22:02:15",223,223,1,1.6,6.5,0.5,0,7.8,2
"861793","2017-01-26 11:51:41","2017-01-26 12:01:35",42,74,1,1.65,8.5,0,0,9.3,2
"837686","2017-01-25 16:04:48","2017-01-25 16:17:38",116,247,1,1.6,10,0,0,10.8,2
"900556","2017-01-27 12:45:56","2017-01-27 12:53:31",7,7,1,1.44,7,0,0,7.8,2
"514830","2017-01-15 23:22:11","2017-01-15 23:25:18",41,42,1,0.71,4.5,0.5,0,5.8,2
"153823","2017-01-05 19:17:23","2017-01-05 19:28:08",74,166,1,1.38,8.5,1,0,10.3,2
"858132","2017-01-26 08:15:02","2017-01-26 08:21:05",210,210,1,1.2,6.5,0,1.45,8.75,1
"237620","2017-01-08 02:07:56","2017-01-08 02:08:10",76,76,1,6,0,0,7,7,1
"290666","2017-01-09 18:56:52","2017-01-09 19:02:14",223,223,1,1.5,7,1,1.76,10.56,1
"807923","2017-01-24 17:03:20","2017-01-24 17:26:40",129,53,1,4.3,17,1,0,18.8,2
"983150","2017-01-29 04:58:19","2017-01-29 05:06:34",256,97,1,2,8.5,0.5,1.95,11.75,1
"388606","2017-01-12 20:07:05","2017-01-12 20:12:22",244,244,1,0.56,5.5,0.5,1.36,8.16,1
"947995","2017-01-28 13:01:57","2017-01-28 13:10:14",181,111,2,1.39,7.5,0,2.49,10.79,1
"1053364","2017-01-31 14:54:24","2017-01-31 14:57:02",116,116,1,0.5,4,0,0,4.8,2
"378992","2017-01-12 16:18:41","2017-01-12 16:21:01",127,127,3,0.48,3.5,1,0,5.3,2
"811498","2017-01-24 19:41:29","2017-01-24 19:42:45",242,242,1,0.08,3,1,0,4.8,2
"742169","2017-01-22 17:14:17","2017-01-22 17:16:47",166,166,5,0.51,4,0,0,4.8,2
"130728","2017-01-05 04:19:17","2017-01-05 04:33:01",256,229,1,5.39,17,0.5,0,18.3,2
"1010172","2017-01-30 03:09:45","2017-01-30 03:14:05",82,129,1,0.8,5,0.5,0,6.3,2
"279434","2017-01-09 12:29:26","2017-01-09 12:38:12",250,185,1,1.5,8.5,0,0,9.3,2
"1004591","2017-01-29 21:28:10","2017-01-29 21:33:35",82,82,1,1,5.5,0.5,0,6.8,2
"801866","2017-01-24 15:54:07","2017-01-24 16:04:58",42,152,1,1.54,8.5,0,2.32,11.62,1
"693998","2017-01-21 12:54:01","2017-01-21 13:02:27",42,42,1,1.6,7.5,0,0,8.3,2
"134224","2017-01-05 08:54:21","2017-01-05 09:10:10",42,238,1,3.19,13.5,0,0,14.3,2
"310409","2017-01-10 12:45:24","2017-01-10 12:45:43",43,75,1,0.08,2.5,0,0,3.3,2
"952920","2017-01-28 16:30:06","2017-01-28 16:38:01",97,97,1,1.42,7.5,0,0,8.3,2
"218800","2017-01-07 13:39:24","2017-01-07 14:04:01",52,65,2,3.3,16.5,0,0,17.3,2
"824585","2017-01-25 08:24:17","2017-01-25 08:34:16",25,65,1,0.8,7.5,0,1.66,9.96,1
"334394","2017-01-11 08:46:50","2017-01-11 09:06:56",247,194,1,3.45,14.5,0,0,20.84,1
"664152","2017-01-20 18:07:12","2017-01-20 18:16:52",181,195,5,1.65,8,1,0,9.8,2
"21342","2017-01-01 06:28:33","2017-01-01 06:35:42",80,112,2,1.8,7.5,0,0,8.3,2
"663293","2017-01-20 18:24:22","2017-01-20 18:29:06",74,75,1,0.92,5.5,1,0,7.3,1
"361124","2017-01-11 23:04:23","2017-01-11 23:07:36",255,255,1,0.55,4,0.5,1.06,6.36,1
"927616","2017-01-27 23:00:16","2017-01-27 23:03:47",74,75,1,1.29,6,0.5,1,8.3,1
"531832","2017-01-16 17:42:47","2017-01-16 17:46:46",181,228,1,0.92,5,0,1.16,6.96,1
"307129","2017-01-10 10:29:11","2017-01-10 10:39:58",145,145,2,0.64,8,0,2.64,11.44,1
"36361","2017-01-01 20:49:49","2017-01-01 21:07:45",146,82,1,3.02,13.5,0.5,0,14.8,2
"107446","2017-01-04 13:05:12","2017-01-04 13:17:30",116,69,1,2.06,10,0,0,10.8,2
"960460","2017-01-28 19:50:18","2017-01-28 20:01:17",166,236,6,2.42,10.5,0,2,13.3,1
"285693","2017-01-09 16:09:59","2017-01-09 16:22:06",49,231,1,3.58,13,1,2.96,19.71,1
